Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Returns,Volatility,SMA_20,SMA_50,RSI,MACD,MACD_Signal
2024-10-28 00:00:00+00:00,67922.671875,70212.265625,67535.1328125,69907.7578125,38799856657,0.0,0.0,0.029125296867722028,0.3169349017729766,66202.2888671875,,65.35342233940051,715.9271821716975,653.4169643748613
2024-10-29 00:00:00+00:00,69910.046875,73577.2109375,69729.9140625,72720.4921875,58541874402,0.0,0.0,0.04023493905417541,0.31670267653263695,66809.2083984375,,69.72890969536604,1003.5974712115567,723.8689408073965
2024-10-30 00:00:00+00:00,72715.3671875,72905.296875,71411.734375,72339.5390625,40646637831,0.0,0.0,-0.005238593875544262,0.31680061762193856,67412.4603515625,,66.64033694706902,1188.9895942338044,817.334449880027
2024-10-31 00:00:00+00:00,72335.046875,72662.3125,69590.5,70215.1875,40627912076,0.0,0.0,-0.029366396164960396,0.3286088211901707,67800.965234375,,58.735532490173995,1171.5224089333497,888.4406734080613
2024-11-01 00:00:00+00:00,70216.8984375,71559.015625,68779.703125,69482.46875,49989795365,0.0,0.0,-0.010435331387529279,0.33287920401755017,68115.4375,,53.36009212236321,1092.746811578414,929.4257708985713
2024-11-02 00:00:00+00:00,69486.0234375,69867.3515625,69033.71875,69289.2734375,18184612091,0.0,0.0,-0.0027804900426771084,0.3319235078780353,68437.332421875,,52.90173252004472,1004.9064795582672,944.558501327584
2024-11-03 00:00:00+00:00,69296.3828125,69361.65625,67482.5234375,68741.1171875,34868307655,0.0,0.0,-0.00791112711687536,0.2870249456108759,68572.08203125,,49.17922901909563,885.5063825544494,932.72518861733
2024-11-04 00:00:00+00:00,68742.1328125,69433.1796875,66803.6484375,67811.5078125,41184819348,0.0,0.0,-0.013523338185854272,0.28790970406058636,68610.601953125,,51.46226055573524,715.036333480035,889.1199417385783
2024-11-05 00:00:00+00:00,67811.171875,70522.7890625,67458.8671875,69359.5625,46046889204,0.0,0.0,0.02282879023690776,0.29736932099000885,68697.944140625,,55.97826950784297,686.0931120227324,848.4642464824267
2024-11-06 00:00:00+00:00,69358.5,76460.15625,69322.03125,75639.078125,118592653963,0.0,0.0,0.09053568676993895,0.4331366615304429,69109.90625,,70.8658040696853,1114.8049184588308,901.7851873798429
2024-11-07 00:00:00+00:00,75637.0859375,76943.1171875,74480.421875,75904.859375,63467654989,0.0,0.0,0.003513808689745934,0.43189839840232447,69484.209765625,,68.79650499738497,1456.4445425145095,1012.8050173781103
2024-11-08 00:00:00+00:00,75902.8359375,77252.75,75648.7421875,76545.4765625,55176858003,0.0,0.0,0.008439738809541852,0.4313386706663501,69893.346875,,75.10787183099262,1754.0884997054527,1161.155742286316
2024-11-09 00:00:00+00:00,76556.1875,76932.765625,75773.7890625,76778.8671875,29009480361,0.0,0.0,0.0030490452928257916,0.4312715937260181,70282.205078125,,74.93131895533,1983.9406773130759,1325.7962119277329
2024-11-10 00:00:00+00:00,76775.546875,81474.421875,76565.4296875,80474.1875,82570594495,0.0,0.0,0.048129393514959595,0.44160693670478973,70937.521875,,78.04849418993406,2417.4045252895157,1544.2064723273506
2024-11-11 00:00:00+00:00,80471.4140625,89604.5,80283.25,88701.484375,117966845037,0.0,0.0,0.10223522760015435,0.5490873750779727,72004.52578125,,82.84273503760072,3347.330003130439,1904.948245886568
2024-11-12 00:00:00+00:00,88705.5625,89956.8828125,85155.109375,87955.8125,133673285375,0.0,0.0,-0.008406532091926988,0.545740786173581,73080.706640625,,78.69755332483939,3980.047144773256,2320.075798938386
2024-11-13 00:00:00+00:00,87929.96875,93434.3515625,86256.9296875,90584.1640625,123559027869,0.0,0.0,0.029882636380625716,0.546975853189328,74201.862109375,,81.68346276367701,4628.73049946464,2781.9026567293527
2024-11-14 00:00:00+00:00,90574.8828125,91765.21875,86682.8125,87250.4296875,87616705248,0.0,0.0,-0.03680261786927608,0.5622709425208858,75232.262890625,,78.39073210351283,4829.44944297726,3191.480066698906
2024-11-15 00:00:00+00:00,87284.1796875,91868.7421875,87124.8984375,91066.0078125,78243109518,0.0,0.0,0.04373133907381366,0.5708151538568306,76434.828515625,,82.61903137040895,5222.592719067383,3597.7566005868885
2024-11-16 00:00:00+00:00,91064.3671875,91763.9453125,90094.2265625,90558.4765625,44333192814,0.0,0.0,-0.005573223886622736,0.5759400578075706,77566.2875,,81.84145017265408,5431.532955443894,3964.550875815836
2024-11-17 00:00:00+00:00,90558.4609375,91433.0390625,88741.6640625,89845.8515625,46350159305,0.0,0.0,-0.007869224693816235,0.5789400169046708,78563.1921875,,81.44040349398078,5478.050835368733,4267.276620784672
2024-11-18 00:00:00+00:00,89843.71875,92596.7890625,89393.59375,90542.640625,75535775084,0.0,0.0,0.007755383808848215,0.5702633388880723,79454.299609375,,84.09984546230399,5505.39910987312,4514.917972199402
2024-11-19 00:00:00+00:00,90536.8125,94002.8671875,90426.984375,92343.7890625,74521048295,0.0,0.0,0.019892819836786257,0.5673856423615238,80454.512109375,,84.21967357803078,5602.934182693702,4732.533062390737
2024-11-20 00:00:00+00:00,92341.890625,94902.0234375,91619.5,94339.4921875,71730956426,0.0,0.0,0.02161166598491282,0.5454918087480509,81660.72734375,,81.91247142593167,5769.738669513827,4939.983219544058
2024-11-21 00:00:00+00:00,94334.640625,99014.21875,94132.6015625,98504.7265625,106024505582,0.0,0.0,0.044151545428309014,0.5455956581955528,83111.840234375,,84.03697777911651,6157.66558750812,5183.5281794401435
2024-11-22 00:00:00+00:00,98496.4296875,99655.5,97222.6640625,98997.6640625,78473580551,0.0,0.0,0.005004201495724558,0.5423257335810546,84597.259765625,,83.96565189355188,6429.346272845622,5432.698743982827
2024-11-23 00:00:00+00:00,99006.7421875,99014.6796875,97232.890625,97777.28125,44414644677,0.0,0.0,-0.012327389984975179,0.5453997506578185,86049.06796875,,80.84527013798564,6473.462161696181,5640.856069588978
2024-11-24 00:00:00+00:00,97778.09375,98647.1796875,95788.078125,98013.8203125,51712020623,0.0,0.0,0.002419161787646784,0.5359103604034369,87559.18359375,,78.67872164252069,6452.451915082376,5803.178134610068
2024-11-25 00:00:00+00:00,98033.4453125,98935.03125,92642.9140625,93102.296875,80909462490,0.0,0.0,-0.05011051933125821,0.5890999055361739,88746.3203125,75665.99921875,58.07081289257714,5978.173725462402,5838.177752311771
2024-11-26 00:00:00+00:00,93087.28125,94991.75,90770.8125,91985.3203125,91656519855,0.0,0.0,-0.011997304040733403,0.5247080974295244,89563.632421875,76260.972421875,57.29057325571829,5450.899062606652,5760.721129972463
2024-11-27 00:00:00+00:00,91978.140625,97361.1796875,91778.6640625,95962.53125,71133452438,0.0,0.0,0.04323745271515378,0.5366673159714856,90566.516015625,76937.583671875,59.27819337288652,5287.5041719134315,5666.076873843561
2024-11-28 00:00:00+00:00,95954.9453125,96650.203125,94677.3515625,95652.46875,52260008261,0.0,0.0,-0.0032310787967048116,0.5393793766009973,91521.865625,77638.991015625,66.18251286296865,5074.765136440299,5547.81366215352
2024-11-29 00:00:00+00:00,95653.953125,98693.171875,95407.8828125,97461.5234375,54968682476,0.0,0.0,0.018912786163713058,0.5389287282744443,92555.9984375,78382.731484375,63.34973431839263,4992.3714543207025,5436.724571159403
2024-11-30 00:00:00+00:00,97468.8125,97499.34375,96144.21875,96449.0546875,31634227866,0.0,0.0,-0.010388394458550332,0.5275743911600087,93354.741796875,79062.81078125,62.04190873118796,4791.136452380524,5307.606343542824
2024-12-01 00:00:00+00:00,96461.3359375,97888.125,95770.1875,97279.7890625,36590695296,0.0,0.0,0.008613193542348574,0.39841681831632064,93783.65703125,79744.54609375,65.12391340144052,4644.236348837207,5174.9318482074805
2024-12-02 00:00:00+00:00,97276.0078125,98152.6015625,94482.8671875,95865.3046875,72680784305,0.0,0.0,-0.01454037255458307,0.40172032678820496,94179.131640625,80404.8246875,60.52140244390215,4364.607015035363,5012.866396485983
2024-12-03 00:00:00+00:00,95854.59375,96297.203125,93629.5625,96002.1640625,67067810961,0.0,0.0,0.0014276215513644441,0.39052762543777086,94450.031640625,81003.94546875,57.74089799124663,4106.534740547315,4831.599631250579
2024-12-04 00:00:00+00:00,95988.53125,99207.328125,94660.5234375,98768.53125,77199817112,0.0,0.0,0.02881567529768403,0.37032770280260835,95025.93671875,81638.49390625,59.0755887909834,4075.9898633133125,4680.477388170421
2024-12-05 00:00:00+00:00,98741.5390625,103900.46875,91998.78125,96593.5703125,149218945580,0.0,0.0,-0.022020788503929523,0.3558633478622092,95302.31484375,82218.1109375,45.73603685762015,3833.6343312546232,4511.108517230222
2024-12-06 00:00:00+00:00,97074.2265625,102039.8828125,96514.875,99920.7109375,94534772658,0.0,0.0,0.03444474217316973,0.37083056670573755,95770.4265625,82868.5284375,51.82819458241653,3863.187556164703,4381.524166147166
2024-12-07 00:00:00+00:00,99916.7109375,100563.3828125,99030.8828125,99923.3359375,44177510897,0.0,0.0,2.627082989481444e-05,0.3681924268013971,96274.30078125,83498.619375,54.465921650018196,3842.466417402844,4273.712510656937
2024-12-08 00:00:00+00:00,99921.9140625,101399.9921875,98771.515625,101236.015625,44125751925,0.0,0.0,0.013136868131795154,0.3691075886017429,96808.96953125,84156.085,56.41791072646203,3886.3458210340323,4196.239111943805
2024-12-09 00:00:00+00:00,101237.0625,101272.5078125,94355.9140625,97432.71875,110676473908,0.0,0.0,-0.03756861480096407,0.3955308155477626,97063.416015625,84724.7053125,59.02362153450437,3575.0340089629753,4071.9980133602376
2024-12-10 00:00:00+00:00,97441.234375,98270.15625,94321.2578125,96675.4296875,104823780634,0.0,0.0,-0.007772430783165474,0.39089889795618854,97180.212890625,85310.856875,59.92185924748208,3230.334613413288,3903.665248839497
2024-12-11 00:00:00+00:00,96656.0625,101913.359375,95747.2265625,101173.03125,85391409936,0.0,0.0,0.04652269534294651,0.3944042975097456,97313.628125,85987.089375,60.78527258143807,3280.1532350034395,3778.962795975007
2024-12-12 00:00:00+00:00,101167.8046875,102524.9140625,99339.953125,100043.0,72073983533,0.0,0.0,-0.011169293200355757,0.3967406613883554,97365.894921875,86659.30546875,58.78964338935886,3192.1070114496833,3661.591601348295
2024-12-13 00:00:00+00:00,100046.6484375,101888.8046875,99233.28125,101459.2578125,56894751583,0.0,0.0,0.014156490833941326,0.396236515269401,97549.99375,87325.26953125,58.131162607997595,3199.140894697397,3569.101436237961
2024-12-14 00:00:00+00:00,101451.4375,102618.8828125,100634.0546875,101372.96875,40422968793,0.0,0.0,-0.0008504799301751742,0.3963765381405673,97717.951171875,88019.880625,60.40705444796596,3161.315185926578,3487.544169400328
2024-12-15 00:00:00+00:00,101373.53125,105047.5390625,101227.03125,104298.6953125,51145914137,0.0,0.0,0.02886101293644905,0.3557656162689707,98277.77109375,88765.560625,63.62809241898109,3328.029434268683,3455.641217124354
2024-12-16 00:00:00+00:00,104293.578125,107780.578125,103322.984375,106029.71875,91020417816,0.0,0.0,0.016596788984881483,0.3511022881510141,98979.991015625,89527.5690625,69.49584967047011,3558.232586832164,3476.1594937669497
2024-12-17 00:00:00+00:00,106030.6875,108268.4453125,105291.734375,106140.6015625,68589364868,0.0,0.0,0.001045771070669721,0.3248837355187879,99488.89453125,90252.2259375,69.46542237080601,3706.822001129447,3522.2920000977683
2024-12-18 00:00:00+00:00,106147.296875,106470.609375,100041.5390625,100041.5390625,93865656139,0.0,0.0,-0.057462106019896764,0.3934563183319994,99708.348046875,90798.646875,52.16683160535567,3296.0738879833516,3477.0483738631174
2024-12-19 00:00:00+00:00,100070.6875,102748.1484375,95587.6796875,97490.953125,97221662392,0.0,0.0,-0.025495268879325628,0.40046027894825503,99709.81953125,91301.67515625,51.508181456031586,2733.86524659126,3328.4117383906564
2024-12-20 00:00:00+00:00,97484.6953125,98098.9140625,92175.1796875,97755.9296875,105634083408,0.0,0.0,0.002717960528709318,0.3985100525340849,99775.16328125,91852.49,45.94432959632985,2283.3122237801,3119.3918241982133
2024-12-21 00:00:00+00:00,97756.1953125,99507.1015625,96426.5234375,97224.7265625,51765334294,0.0,0.0,-0.005433973434635808,0.3980579408140978,99772.41015625,92407.33515625,45.04240241302223,1862.0338192013005,2867.920212351373
2024-12-22 00:00:00+00:00,97218.3203125,97360.265625,94202.1875,95104.9375,43147981314,0.0,0.0,-0.021802983021374844,0.40245286916559003,99734.391796875,92923.6484375,39.06102857091881,1342.0743867791753,2562.751036705932
2024-12-23 00:00:00+00:00,95099.390625,96416.2109375,92403.1328125,94686.2421875,65239002919,0.0,0.0,-0.004402456102765462,0.40269305512854153,99668.595703125,93442.5509375,44.42666015609518,886.0876729098964,2227.418354689201
2024-12-24 00:00:00+00:00,94684.34375,99404.0625,93448.015625,98676.09375,47114953674,0.0,0.0,0.04213760595334648,0.41799048043601716,99663.973828125,94059.84265625,53.58902437007601,836.3438581362134,1949.2034492340636
2024-12-25 00:00:00+00:00,98675.9140625,99478.75,97593.46875,99299.1953125,33700394629,0.0,0.0,0.0063146152104343045,0.40996090502397164,99799.255078125,94658.6353125,46.09576462629371,837.4460304547392,1726.8519615495877
2024-12-26 00:00:00+00:00,99297.6953125,99884.5703125,95137.8828125,95795.515625,47054980873,0.0,0.0,-0.03528406928650052,0.41080960160986474,99592.9953125,95061.7640625,41.94671373519332,549.776818891929,1491.436929690517
2024-12-27 00:00:00+00:00,95704.9765625,97294.84375,93310.7421875,94164.859375,52419934565,0.0,0.0,-0.017022260795415023,0.41425481416280857,99305.071484375,95426.9640625,36.28125856794126,188.2716890034353,1230.8038786059085
2024-12-28 00:00:00+00:00,94160.1875,95525.8984375,94014.2890625,95163.9296875,24107436185,0.0,0.0,0.010609799867287384,0.41307386592907325,99001.4671875,95799.333125,38.71014207409945,-17.525719813711476,981.1379566634425
2024-12-29 00:00:00+00:00,95174.0546875,95174.875,92881.7890625,93530.2265625,29635885267,0.0,0.0,-0.017167251608511402,0.39628221150319887,98806.342578125,96134.3603125,29.45441276602341,-308.6955046715739,723.1712625295329
2024-12-30 00:00:00+00:00,93527.1953125,94903.3203125,91317.1328125,92643.2109375,56188003691,0.0,0.0,-0.00948373223930199,0.39667380004538283,98604.731640625,96377.74078125,23.60940878291484,-603.9615946598497,457.74468955494166
2024-12-31 00:00:00+00:00,92643.25,96090.6015625,91914.03125,93429.203125,43625106843,0.0,0.0,0.008484077565384274,0.3560784917795757,98217.540234375,96472.29515625,25.590099571379483,-765.7850669212639,213.03873712630008
2025-01-01 00:00:00+00:00,93425.1015625,94929.8671875,92788.125,94419.7578125,24519888919,0.0,0.0,0.010602195613021781,0.35842625335063966,97936.378125,96601.5740625,36.569318107160555,-804.9115543169464,9.448678083279052
2025-01-02 00:00:00+00:00,94416.2890625,97739.8203125,94201.5703125,96886.875,46009564411,0.0,0.0,0.026129247147606893,0.368254317802541,97707.758984375,96727.62828125,48.55105216527023,-629.7936349127995,-118.39978489491496
2025-01-03 00:00:00+00:00,96881.7265625,98956.9140625,96034.6171875,98107.4296875,35611391163,0.0,0.0,0.012597729955682757,0.37190889810073663,97544.48203125,96944.76828125,50.80615625871252,-388.14615443823277,-172.349058931515
2025-01-04 00:00:00+00:00,98106.9921875,98734.4296875,97562.9765625,98236.2265625,22342608078,0.0,0.0,0.0013128146911018934,0.35466172089259,97241.35859375,97088.17265625,52.363474792790704,-184.1344639238232,-174.70613993444834
2025-01-05 00:00:00+00:00,98233.90625,98813.3046875,97291.765625,98314.9609375,20525254825,0.0,0.0,0.0008014800420892421,0.347594994707352,96855.620703125,97243.30234375,58.29141043756001,-15.923820799551322,-142.94967605927184
2025-01-06 00:00:00+00:00,98314.953125,102482.875,97926.1484375,102078.0859375,51823432705,0.0,0.0,0.03827621924594227,0.3779101814302419,96652.494921875,97487.94703125,66.280193402963,416.00297455489635,-31.159145800705737
2025-01-07 00:00:00+00:00,102248.8515625,102712.484375,96132.875,96922.703125,58685738547,0.0,0.0,-0.05050430525956884,0.3648703821747813,96496.553125,97615.54828125,46.326821466705155,338.70462768861034,42.81360896900975
2025-01-08 00:00:00+00:00,96924.1640625,97258.3203125,92525.84375,95043.5234375,63875859171,0.0,0.0,-0.019388436629511285,0.36011917453034437,96374.181640625,97669.54296875,41.53051667135185,124.47784561041044,59.1464563099816
2025-01-09 00:00:00+00:00,95043.484375,95349.71875,91220.84375,92484.0390625,62777261693,0.0,0.0,-0.026929603222076492,0.3712372581410498,96110.587109375,97632.43390625,43.15226792988211,-248.82970385892258,-2.448775762090146
2025-01-10 00:00:00+00:00,92494.4921875,95770.609375,92250.09375,94701.453125,62058693684,0.0,0.0,0.023976181025154863,0.3826651573656747,95984.4234375,97556.3684375,51.083321977095736,-361.68288303131703,-74.2955972516666
2025-01-11 00:00:00+00:00,94700.8359375,94977.6875,93840.046875,94566.59375,18860894100,0.0,0.0,-0.001424047578467369,0.3747530718572758,95957.50625,97467.74703125,48.75044329935658,-456.7301939382014,-150.78251661940453
2025-01-12 00:00:00+00:00,94565.7265625,95367.5390625,93712.5078125,94488.4375,20885130965,0.0,0.0,-0.0008264678561502592,0.37441302041520336,95947.616015625,97401.97015625,52.143997119218554,-532.2232782894716,-227.07066897769946
2025-01-13 00:00:00+00:00,94488.890625,95837.0,89260.1015625,94516.5234375,72978998252,0.0,0.0,0.00029724205673309356,0.3400791251116753,95739.6375,97332.02421875,54.359087722768244,-583.0648052072065,-298.26949624173017
2025-01-14 00:00:00+00:00,94519.0078125,97352.6640625,94322.15625,96534.046875,53769675818,0.0,0.0,0.021345722040169157,0.34898201037196674,95601.380078125,97400.65921875,56.83315291324568,-455.3785317950242,-329.6913033587897
2025-01-15 00:00:00+00:00,96534.046875,100697.234375,96501.640625,100504.4921875,57805923627,0.0,0.0,0.041129999632577796,0.355292243709048,95836.82890625,97571.04265625,61.83853004176377,-33.54324926059053,-270.46169252949767
2025-01-16 00:00:00+00:00,100505.296875,100781.5859375,97364.4453125,99756.90625,54103781805,0.0,0.0,-0.0074383335632930425,0.3498443009289627,96116.43125,97646.93015625,55.98438629105668,237.72030103881843,-168.8252938025841
2025-01-17 00:00:00+00:00,100025.765625,105884.2265625,99948.90625,104462.0390625,71888972663,0.0,0.0,0.04716598568833419,0.38274266098177906,96581.33671875,97823.1215625,61.569019565452386,822.7510179493547,29.489968568487143
2025-01-18 00:00:00+00:00,104124.953125,104913.203125,102226.6171875,104408.0703125,50445655726,0.0,0.0,-0.000516635042589142,0.3744561732476906,97125.22890625,97962.0525,61.26697970963562,1267.4261441392155,277.07720370329065
2025-01-19 00:00:00+00:00,104411.2890625,106299.796875,99570.53125,101089.609375,76789928525,0.0,0.0,-0.03178356737719257,0.39435060181116754,97547.548828125,98054.86359375,54.529475547298084,1336.7282847305614,489.0074199228911
2025-01-20 00:00:00+00:00,101083.75,109114.8828125,99471.359375,102016.6640625,126279678351,0.0,0.0,0.009170622908047932,0.394446296045411,97976.921875,98149.60109375,49.889500122277916,1449.7240201418317,681.1507399769395
2025-01-21 00:00:00+00:00,102052.578125,107180.921875,100103.953125,106146.265625,88733878242,0.0,0.0,0.040479676535688514,0.4141417684088787,98563.247265625,98355.2203125,67.22938441466711,1851.077179049098,915.1360278013669
2025-01-22 00:00:00+00:00,106136.3828125,106294.34375,103360.265625,103653.0703125,53878181052,0.0,0.0,-0.023488299826845638,0.4198745171880879,98901.55703125,98508.2384375,65.72177185111465,1945.58903236904,1121.2266287219447
2025-01-23 00:00:00+00:00,103657.671875,106820.328125,101257.8046875,103960.171875,104104515428,0.0,0.0,0.002962783076025932,0.4185611817217643,99194.194140625,98612.07125,72.83481617517897,2021.9568159256887,1301.372666167619
2025-01-24 00:00:00+00:00,103965.671875,107098.546875,102772.125,104819.484375,52388229265,0.0,0.0,0.008265785680243276,0.4188661122101673,99523.35703125,98776.58953125,71.28276203879417,2127.2817364056973,1466.5544802188474
2025-01-25 00:00:00+00:00,104824.03125,105243.7890625,104120.375,104714.6484375,23888996502,0.0,0.0,-0.0010001569662844156,0.4190733098315549,99843.34140625,98872.46828125,71.37290997469708,2177.1963577021234,1608.6828557179895
2025-01-26 00:00:00+00:00,104713.2109375,105438.6484375,102507.7109375,102682.5,22543395879,0.0,0.0,-0.019406534499448846,0.40536079985814577,99873.562109375,98927.6515625,65.94519731581173,2029.4096069358202,1692.8282059627334
2025-01-27 00:00:00+00:00,102680.3046875,103214.109375,97795.9375,102087.6875,89006608428,0.0,0.0,-0.005792734886665207,0.35901218240421756,100131.811328125,98944.685,64.41512558193222,1843.0526765103714,1722.8731000725973
2025-01-28 00:00:00+00:00,102095.4140625,103730.8203125,100238.1875,101332.4765625,47180685494,0.0,0.0,-0.007397669160641884,0.35161221650384394,100446.258984375,99022.68015625,59.59729425239581,1615.8067788284243,1701.4598358235708
2025-01-29 00:00:00+00:00,101317.5234375,104750.8046875,101283.8203125,103703.2109375,47432049818,0.0,0.0,0.023395602825692086,0.33911833578218675,101007.217578125,99163.23578125,56.83511558242618,1608.4445220202906,1682.8567730627813
2025-01-30 00:00:00+00:00,103709.3359375,106418.765625,103321.6484375,104735.3046875,41915744521,0.0,0.0,0.009952379879751394,0.33282977088428456,101508.91015625,99234.48125,60.51019475779224,1666.6682810045022,1679.619074651107
2025-01-31 00:00:00+00:00,104737.5625,106026.3515625,101543.8828125,102405.0234375,45732764360,0.0,0.0,-0.022249243050878498,0.3463083984587788,101900.831640625,99281.72171875,45.17332177708167,1507.421221931916,1645.179504107111
2025-02-01 00:00:00+00:00,102402.796875,102755.7265625,100297.7109375,100655.90625,27757944848,0.0,0.0,-0.017080384621634526,0.3541627177943792,102209.205078125,99265.6546875,41.84452609553993,1225.960318946134,1561.335667074608
2025-02-02 00:00:00+00:00,100661.5390625,101430.6640625,96216.078125,97688.9765625,63091816853,0.0,0.0,-0.02947596219670423,0.3728959376672559,102367.827734375,99191.97484375,42.493889486882445,754.8165177967167,1400.0318372185561
2025-02-03 00:00:00+00:00,97681.1015625,102514.171875,91242.890625,101405.421875,115400897748,0.0,0.0,0.03804365081173988,0.3888089641742639,102611.396484375,99134.109375,48.798745176264596,673.5268910593586,1254.7308479863752
2025-02-04 00:00:00+00:00,101398.71875,101745.6171875,96208.109375,97871.8203125,73002130211,0.0,0.0,-0.034846278405663456,0.38281628119417843,102479.762890625,98970.95140625,33.34841593389231,320.3037751337979,1067.8454334155088
2025-02-05 00:00:00+00:00,97878.0078125,99113.2109375,96174.828125,96615.4453125,49125911241,0.0,0.0,-0.012836943218062724,0.38448679201012,102322.68984375,98780.44828125,35.095461476555556,-60.3037981348607,842.2155871050957
2025-02-06 00:00:00+00:00,96610.640625,99168.609375,95707.3515625,96593.296875,45302471947,0.0,0.0,-0.00022924323774897726,0.3393723568381719,101929.252734375,98711.4834375,34.2075540332235,-359.57980420619424,601.8565088425487
2025-02-07 00:00:00+00:00,96581.3203125,100154.140625,95653.8828125,96529.0859375,55741290456,0.0,0.0,-0.0006647556256734743,0.33935438418619623,101535.303515625,98692.24609375,31.600562470849127,-595.0791829503287,362.46937048374303
2025-02-08 00:00:00+00:00,96533.2578125,96877.8046875,95702.4921875,96482.453125,22447526395,0.0,0.0,-0.00048309597099249757,0.3227811770550815,101304.945703125,98666.7765625,31.682413416056647,-776.5252647189045,134.6704434430383
2025-02-09 00:00:00+00:00,96481.3125,97325.28125,94745.2578125,96500.09375,27732901800,0.0,0.0,0.00018283765004545316,0.32017236476930633,101029.1171875,98652.28390625,34.88869912060734,-908.4272478340135,-73.94909481250045
2025-02-10 00:00:00+00:00,96499.4609375,98333.21875,95320.84375,97437.5546875,40078962391,0.0,0.0,0.009714611676219231,0.28159013326920157,100593.681640625,98698.93625,38.821195699738986,-926.6373930263653,-244.48675445535739
2025-02-11 00:00:00+00:00,97438.1328125,98492.8984375,94875.0390625,95747.4296875,37488783272,0.0,0.0,-0.017345724709743937,0.2767902133321288,100198.399609375,98720.16,37.15123982449569,-1065.1627263134724,-408.62194882704495
