Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Returns,Volatility,SMA_20,SMA_50,RSI,MACD,MACD_Signal
2025-09-30 00:00:00+00:00,114389.28125,114389.28125,114301.21875,114301.21875,0,0.0,0.0,,,,,,0.0,0.0
2025-09-30 00:05:00+00:00,114322.5859375,114382.1484375,114322.5859375,114382.1484375,89542656,0.0,0.0,0.0007080387102171848,,,,,1.8157301682658726,1.0087389823699293
2025-09-30 00:10:00+00:00,114430.421875,114499.9296875,114430.421875,114494.3671875,0,0.0,0.0,0.0009810862230945627,,,,,5.793497355596628,2.969705528774314
2025-09-30 00:15:00+00:00,114416.59375,114416.59375,114232.609375,114232.609375,36159488,0.0,0.0,-0.002286206901963461,,,,,-1.9899861821031664,1.289593160590886
2025-09-30 00:20:00+00:00,114186.6171875,114193.8046875,114164.890625,114167.84375,0,0.0,0.0,-0.0005669626681413797,,,,,-8.754693767346907,-1.6983551164015556
2025-09-30 00:25:00+00:00,114169.78125,114203.953125,114142.3984375,114203.953125,80318464,0.0,0.0,0.00031628323540089376,,,,,-11.112583273745258,-4.250134368001787
2025-09-30 00:30:00+00:00,114225.2421875,114298.546875,114225.2421875,114298.546875,882659328,0.0,0.0,0.0008282878780603298,,,,,-8.148054128076183,-5.236593872239854
2025-09-30 00:35:00+00:00,114321.3828125,114403.9375,114321.3828125,114403.9375,0,0.0,0.0,0.0009220644346008555,,,,,-1.0168784944544313,-4.22251691519275
2025-09-30 00:40:00+00:00,114420.4765625,114467.203125,114412.703125,114467.203125,125263872,0.0,0.0,0.0005530021639332805,,,,,7.0756367247668095,-1.612587373932853
2025-09-30 00:45:00+00:00,114444.3125,114466.03125,114397.765625,114466.03125,0,0.0,0.0,-1.0237648584099368e-05,,,,,12.652944905057666,1.5837199695733444
2025-09-30 00:50:00+00:00,114545.296875,114788.0703125,114498.8125,114498.8125,1005977600,0.0,0.0,0.00028638408829251283,,,,,18.2521889704949,5.230685744408632
2025-09-30 00:55:00+00:00,114639.28125,114653.390625,114610.3828125,114610.3828125,98983936,0.0,0.0,0.0009744233155255522,,,,,28.23762119615276,10.171610605825947
2025-09-30 01:00:00+00:00,114566.8984375,114566.8984375,114495.6328125,114495.6328125,401244160,0.0,0.0,-0.0010012181896968952,,,,,28.786487069446594,14.111165202939302
2025-09-30 01:05:00+00:00,114453.703125,114575.84375,114453.703125,114575.84375,150724608,0.0,0.0,0.000700558925521344,,,,61.84222937918581,33.47216291703808,18.16150037027404
2025-09-30 01:10:00+00:00,114655.75,114705.8671875,114655.75,114705.8671875,0,0.0,0.0,0.0011348241762347833,,,,65.68965412786787,44.294594085455174,23.578720605762854
2025-09-30 01:15:00+00:00,114787.7578125,114787.7578125,114573.109375,114573.109375,1159671808,0.0,0.0,-0.0011573759543005435,,,,57.11814554879292,43.89813569690159,27.760304754066336
2025-09-30 01:20:00+00:00,114695.8359375,114800.2578125,114691.9921875,114782.0234375,22282240,0.0,0.0,0.001823412698142013,,,,60.00152114390021,55.97956167804659,33.534172072378574
2025-09-30 01:25:00+00:00,114794.546875,114794.546875,114741.2421875,114741.2421875,0,0.0,0.0,-0.0003552930047640013,,,,70.89551759774564,61.97351139168313,39.326383134564736
2025-09-30 01:30:00+00:00,114663.78125,114663.78125,114563.5625,114563.5625,0,0.0,0.0,-0.0015485250474249757,,,,64.87664473684211,54.42818100229488,42.39090715364808
2025-09-30 01:35:00+00:00,114566.4296875,114596.09375,114563.0859375,114593.796875,988434432,0.0,0.0,0.0002639091726917009,,114477.906640625,,64.7208061927688,49.926647864311235,43.91563420180547
2025-09-30 01:40:00+00:00,114633.4765625,114633.4765625,114481.6953125,114496.5859375,0,0.0,0.0,-0.0008483088976102282,0.01652819854937524,114487.675,,57.463358908981704,39.41884289032896,43.00790360248338
2025-09-30 01:45:00+00:00,114513.578125,114513.578125,114459.8828125,114459.8828125,53248000,0.0,0.0,-0.00032056086825182906,0.016417598323131607,114491.56171875,,52.22348491905286,28.35198912648775,40.054931619916566
2025-09-30 01:50:00+00:00,114483.078125,114483.078125,114372.21875,114372.21875,0,0.0,0.0,-0.0007658933448639882,0.016251929478290045,114485.454296875,,46.296770106119865,13.477285109693184,34.70783865210692
2025-09-30 01:55:00+00:00,114384.3203125,114420.625,114384.3203125,114420.625,0,0.0,0.0,0.00042323433547974965,0.01400391280244438,114494.855078125,,48.29259694477086,5.0931359975948,28.7567951126557
2025-09-30 02:00:00+00:00,114577.9296875,114655.03125,114534.5546875,114655.03125,888119296,0.0,0.0,0.002048636336324794,0.015402680469783268,114519.214453125,,55.10081221174645,14.80597990041133,25.95605115870664
2025-09-30 02:05:00+00:00,114631.140625,114631.140625,114560.3359375,114560.3359375,0,0.0,0.0,-0.0008259150206284538,0.015829180508478674,114537.03359375,,48.34767446659239,15.544247756595723,23.86737785055705
2025-09-30 02:10:00+00:00,114572.0234375,114572.0234375,114458.0703125,114458.109375,0,0.0,0.0,-0.0008923381872393277,0.016037263033368828,114545.01171875,,48.750812764961374,8.691793547186535,20.824904741288393
2025-09-30 02:15:00+00:00,114472.8671875,114574.0703125,114442.0078125,114442.0078125,63201280,0.0,0.0,-0.0001406764674685146,0.015729304161099373,114546.915234375,,45.34582343959705,2.096085041266633,17.07188139837065
2025-09-30 02:20:00+00:00,114469.6015625,114593.0859375,114469.6015625,114593.0859375,13643776,0.0,0.0,0.0013201282281547488,0.016301255551344204,114553.209375,,46.13460858761661,7.81622390364646,15.217880972726114
2025-09-30 02:25:00+00:00,114544.2734375,114594.84375,114511.5390625,114549.2734375,0,0.0,0.0,-0.00038233109477381344,0.01637448884709794,114557.371484375,,49.1300207015723,9.008898418192985,13.9745452867916
2025-09-30 02:30:00+00:00,114542.5,114574.078125,114526.6171875,114526.6171875,0,0.0,0.0,-0.00019778606463494164,0.016366820271743965,114558.76171875,,39.211130765372125,8.179018863171223,12.814290941820008
2025-09-30 02:35:00+00:00,114541.5234375,114555.5,114536.8125,114555.5,0,0.0,0.0,0.00025219301162726637,0.01600060392731648,114556.017578125,,42.07420742074208,9.56205352966208,12.16332771318373
2025-09-30 02:40:00+00:00,114545.375,114605.6328125,114545.375,114564.25,0,0.0,0.0,7.638219029204585e-05,0.015578893367914766,114559.4484375,,50.03427805736901,11.18053947725275,11.966645403773745
2025-09-30 02:45:00+00:00,114549.296875,114653.640625,114549.296875,114653.640625,0,0.0,0.0,0.000780266313444189,0.015626864263804337,114563.33828125,,52.81754380802449,18.97315083857393,13.3686573952708
2025-09-30 02:50:00+00:00,114567.3828125,114570.5390625,114516.7109375,114570.5390625,14434304,0.0,0.0,-0.000724805266077877,0.015280362648538793,114556.571875,,53.52871883573899,18.62898473943642,14.421149805747403
2025-09-30 02:55:00+00:00,114515.296875,114515.296875,114478.4453125,114504.9453125,0,0.0,0.0,-0.0005725184723467391,0.014857745702147115,114553.163671875,,52.0924934337498,13.212607580368058,14.1793628963334
2025-09-30 03:00:00+00:00,114512.90625,114563.4765625,114481.6171875,114563.4765625,131399680,0.0,0.0,0.0005111678787343976,0.013340058042731605,114542.236328125,,59.12809384251698,13.243943791661877,13.992230493049613
2025-09-30 03:05:00+00:00,114573.0859375,114573.0859375,114521.046875,114527.5859375,0,0.0,0.0,-0.0003132815629981467,0.013330013521244983,114531.553515625,,55.166610060757,10.394317800135468,13.272498471974304
2025-09-30 03:10:00+00:00,114499.8828125,114499.8828125,114450.1796875,114461.1484375,0,0.0,0.0,-0.0005801004138535903,0.012333357142965356,114526.4328125,,38.820667597639535,2.987211108164047,11.215099155115942
2025-09-30 03:15:00+00:00,114450.0234375,114479.1953125,114436.8046875,114479.1953125,1044774912,0.0,0.0,0.00015766812797490815,0.012303859577858824,114520.702734375,,44.867765654648956,-1.4660738196253078,8.678527391947599
2025-09-30 03:20:00+00:00,114458.4375,114458.4375,114411.828125,114411.828125,0,0.0,0.0,-0.0005884666407385275,0.012113275308733774,114516.46484375,,46.93761502036765,-10.098127500314149,4.922797035740523
2025-09-30 03:25:00+00:00,114400.078125,114401.5,114376.03125,114394.0859375,0,0.0,0.0,-0.00015507301815520513,0.012076035624565192,114513.175,,46.835926216316594,-18.103894241925445,0.31706696802511897
2025-09-30 03:30:00+00:00,114400.796875,114400.796875,114379.46875,114399.921875,0,0.0,0.0,5.10160770303969e-05,0.011758383578223406,114514.56015625,,34.21962956816992,-23.7145709903416,-4.489587747616946
